"","plot.index","mod","OM","P","Kppm","Mgppm","Cappm","pH","CEC","K","Mg","Ca","C","N","C.N","summalpha.light","summalpha.l","summalpha.o","summalpha.r"
"62",2,"b",0.672266491267276,1.00702779003248,2.0549446668922,0.724218513650625,0.607451636898875,-0.0645205697719741,0.152916056474189,0.929178830830556,0.410570761150666,0.346585913716642,0.676717651039301,0.746555361975745,0.0361513346328342,-0.950751199883747,1.11627476503051,-0.214936253592836,-1.6859392186575
"63",2,"c",-0.023525301316044,0.812823445974282,-0.138306931013453,-0.631457604340031,-0.57248455209909,-0.766436893794045,0.79691889606812,-0.884135102659579,-1.19396894841899,-1.05335159582711,-0.0109575016493678,-0.0404008730688808,0.0361513346328342,-0.607719930093724,0.532475581605651,-0.214936253592836,-1.31756340435891
"64",2,"d",-0.023525301316044,0.323467581989857,-1.01967896201933,-1.18488028254189,-1.09068187841969,-1.15418871950856,0.842140239290327,-1.44147617457494,-1.52922948281377,-1.33724884105989,-0.0109575016493678,-0.123283117242257,0.262335785152757,-0.857345336838799,0.720491858651337,-0.214936253592836,-1.249871706384
"65",3,"a",2.18385237266673,-0.00106619364182199,-1.55516216450011,0.901480984288276,0.541981763145056,0.25542638392312,-0.13490040038104,-0.884135102659579,0.925800794905282,0.469993807989634,2.17926881914227,1.64457651912257,2.07563631083784,1.08813785587118,-1.05908345917096,-0.214936253592836,0.351055429327403
"66",3,"b",-0.622974230846264,-2.01725416099042,-0.268255472211082,1.13347645124474,0.607451636898875,1.11662788194016,-0.528273442588063,0.406772007030165,1.75492506920773,0.902015858754231,-0.584063323242662,-1.07410312884416,0.988731933478719,0.543333569348313,-1.05908345917096,-0.214936253592836,0.569898655941295
"67",3,"c",-0.579540036659266,1.33156156566416,-0.446355089512827,-0.882872586238564,-1.09068187841969,-0.52235807922872,-1.61651398976777,1.41849364040499,0.342342508690321,-0.379189887646886,-0.584063323242662,-0.725324227011999,0.187955320196785,0.148628590978681,-0.642364137650552,-0.214936253592836,-0.155465647511133
"68",3,"d",0.760133453830957,-0.00106619364182199,-1.33338942164392,0.227207573187139,-0.095698320741804,-0.643041381467006,-0.342398530106735,-0.462065878412975,0.342342508690321,-0.13486942372206,0.752335830461722,0.149787632090817,1.80212799332149,0.449966698564357,0.532475581605651,-0.214936253592836,-0.317793072811211
"69",4,"a",-0.227159816076885,-1.00916017731612,-0.446355089512827,0.0902958178296637,-0.231156699136685,-0.0645205697719741,-0.708975753973962,0.481257619232482,0.543111074666252,-0.0527147042170514,-0.244943228118489,-0.151629770223062,-0.280441541405306,-0.134229147228886,1.8312798208527,-0.214936253592836,0.67545447588644
"70",4,"b",-1.29982457976901,-2.01725416099042,-0.224607333108998,-0.751921201153171,-0.095698320741804,-0.0645205697719741,-0.736392443870967,0.687395330716035,-0.297438719409029,0.121803208259902,-1.29304274166663,-1.67381691016516,0.550319841251296,0.0395865437826649,0.839081671532854,-0.214936253592836,0.829435856161684
"71",4,"c",-0.712885339873515,-0.419462999664051,-1.38780536468451,-0.882872586238564,0.0237844368244506,-0.892669331636547,0.603283537625092,-1.44147617457494,-1.24544406385019,-0.547552235536483,-0.738386978874802,-0.879364453841117,0.225269521034661,0.497039243673534,0.108182281653566,-0.214936253592836,-0.155465647511133
"72",4,"d",-0.759459648969181,-0.419462999664051,-0.268255472211082,-1.02631359924083,-1.09068187841969,-0.892669331636547,0.853264391056311,-1.0509419966784,-1.46831733284263,-1.33724884105989,-0.738386978874802,-0.933242705461955,0.187955320196785,-0.258296271022838,0.896596454319685,-0.214936253592836,-0.219553056043862
"73",5,"a",-0.263286854863755,0.323467581989857,-0.677551509084451,-0.227722577628643,0.0237844368244506,-0.643041381467006,-0.342398530106735,-0.022228504380955,-0.132228978032679,-0.00880612794488114,-0.244943228118489,-0.0404008730688808,-0.659501062570495,-1.16023063000387,-0.528366996485735,6.34213613020746,0.208459821503803
"74",5,"b",-0.906320673704136,0.323467581989857,-1.49866571967145,-1.02631359924083,-0.57248455209909,-1.02187221543358,0.470323999046981,-1.44147617457494,-1.27174957330598,-0.933971570931109,-0.906146343455435,-0.775464913430544,-0.616088763900358,-1.41794487141366,-0.903447069519921,5.65191762127137,-0.384782283231449
"75",5,"c",-0.33763218605463,1.00702779003248,0.0305128752840187,-1.02631359924083,-0.231156699136685,-1.02187221543358,0.830944549079347,-0.731852339477945,-1.43874038074235,-0.843181409738771,-0.308162545313666,-0.190011092077477,-0.487842834790702,-1.79225735479968,-0.766328657641394,2.89104358552702,0.0608208526443861
"76",5,"d",-0.156870604530293,0.323467581989857,-0.821341739148521,-0.519925734196701,-0.231156699136685,-0.52235807922872,-0.479911337503799,-0.022228504380955,-0.297438719409029,-0.190016152462272,-0.183731216082971,0.0043118053240728,-0.445741108715752,-1.79225735479968,-0.528366996485735,4.61658985786724,-0.351132600432137
"77",6,"a",-0.807184056463045,-0.419462999664051,-1.33338942164392,0.901480984288276,1.31060159453955,1.70399779984224,0.0328047225433883,-0.884135102659579,0.757775441154368,1.55986215867891,-0.820442614800951,-0.664236016276362,-0.616088763900358,0.148628590978681,0.108182281653566,-0.214936253592836,0.978626719461435
"78",6,"b",-0.957863469600605,-1.00916017731612,-0.919518366745357,0.627088586200619,1.2783947321283,1.70399779984224,-0.0583639512658087,-0.462065878412975,0.517000255143114,1.59696750029581,-0.995837698002335,-0.676316761025671,-1.01952611945746,-1.28093699354073,0.258238757848595,-0.214936253592836,0.978626719461435
"79",7,"a",-0.227159816076885,-1.00916017731612,-0.677551509084451,0.0168670341742545,-0.57248455209909,-1.02187221543358,1.18539482160595,-1.6751758371234,-1.00114457316783,-1.17765068422213,-0.244943228118489,0.0481211352040779,-0.79180257326609,1.201858070885,-0.322604155835663,2.20082507659093,0.978626719461435
