"","mOM","mP","mKppm","mMgppm","mCappm","mpH","mCEC","mK","mMg","mCa","mC","mN","mC.N","mlight","ml","mo","mr","vOM","vP","vKppm","vMgppm","vCappm","vpH","vCEC","vK","vMg","vCa","vC","vN","vC.N","vlight","vl","vo","vr"
"1",-1.01346769659499,1.10747416440761,1.26587838851047,1.36565331497071,1.21962971504936,1.51513589194319,-0.312876050903855,0.630163296645123,1.34914673866805,1.27878577425198,-1.05563064164819,-0.867532030412149,-0.383667609286436,0.323322100684494,-0.32315117897049,0.589758865490627,1.11167173966703,-0.616192667198834,-0.104471590542515,2.04341139668773,0.506839676065631,-0.934505654944616,-0.311576539089983,-0.903674450635085,0.552004836958138,-0.223706758044708,-0.870237795454252,-0.593483279796726,0.801786803122252,1.70874850527933,-0.751489800148445,-0.873727244236921,-0.0587228901058819,-1.27827671608273
"2",0.546281235001252,0.772211224391809,0.493519600560275,0.399400571438642,0.292638048800828,-0.169809575967622,-0.521511108331425,0.671497113602488,0.354436855073811,0.186123662405236,0.57019436638024,1.27812247591761,-0.569093836886246,0.38105947020499,-0.32315117897049,0.228874460658024,-1.85974468292188,0.798600995031606,-0.279542145014178,1.45161603049567,1.89021202302573,0.983309133506507,0.22563002617811,1.13285070111128,0.257169104518398,0.332744898858552,-0.592853918028947,0.532931902299236,1.68335223490353,1.15840942290203,-0.814178665460335,-1.76258871038892,1.66602817168449,0.177360743092978
"3",0.515697922617012,-0.791717086821281,-1.04005903876836,0.73106182399401,0.142020113926618,0.537015806234248,-0.996488792262277,0.479025628383008,1.81046146729147,0.403915411303134,0.5380082659195,-0.383736031460152,1.74680202541372,-3.33502229409364,-0.438018114279386,0.188639419592538,0.0846464817914451,-0.915883515150414,-0.47883448506618,-0.840104403595083,1.5639784104674,1.57269138146284,2.81176152229903,0.13170719989643,-0.137604821081755,0.602742684203239,1.05059531535765,-0.737179344531122,-0.641777952619372,-0.418205220437794,1.99278755517516,1.00398900606255,0.861907846094221,0.212772702549491
"4",-0.0653850126835476,-0.246988209562023,-0.0303060740396281,-0.308321230454106,-0.113566665632344,-0.271903980134184,-0.841122260135363,0.771543143397297,0.0228668938757298,0.012768936384874,-0.00196677380202743,0.162500742296546,-0.16495216767506,0.352200914811552,-0.0495905654265631,0.0636594282058037,0.302989762231173,0.412516482987234,-0.748419089781586,-1.29671394852363,-0.0902242044373182,0.381565173586848,0.0439615982362907,0.344986229235766,-0.265348683298332,-0.2149226775968,-0.399981412880332,0.393726901674764,1.05638723885426,0.697402430238739,0.455811978518159,-1.08980148744322,0.861895125735473,0.389060351366621
"5",0.393364673080052,0.846954398151543,-0.0831805590269967,-0.60001807741222,-0.479374387455988,-0.428979451810907,-0.983171660937113,0.958890351878054,-0.154931491114546,-0.193528542956556,0.440425379684506,0.686056295237065,-0.303157939910888,-1.56913074145199,1.11416809088196,0.786217124447535,-0.200284486449643,-1.30690948110464,-0.816292046117065,0.358118605432449,-0.768648957928677,-0.392833055512716,-1.3967772900663,-0.168373928540163,-1.17932730011633,-0.716472455276922,-0.516549386821145,-1.393421074036,-1.99360848198277,-1.0637413314393,0.997483103569854,-2.20347980782479,-0.35356215882105,0.0181258535054723
"6",-1.62513394427979,-0.246988209562023,-0.935878917005456,0.222012571085817,1.48094293297184,1.53326930371778,-0.15750951877694,-0.746883998051689,-0.193374385166497,1.54847323466438,-1.89423345348883,-1.95541757987811,-0.496263375784863,0.135113037190056,-1.9174287743816,-1.88724917963576,1.11167173966703,0.136404799804891,-0.569417853564144,-0.242248573931113,0.419383972469271,-2.20499660130576,-0.488908026236977,-2.10003383838093,-0.875071726827697,-0.057132486540895,-1.34526544956776,0.28036421142985,-1.54712123014561,1.31979359706803,0.269382578764205,2.27505209282492,-1.68193350917966,-1.27827671608273
"7",-0.248884886988988,-1.7915006110996,-0.717401181445756,-0.373090493456921,-1.14451454374229,-0.674044913838675,-0.370583619979566,0.501265690542078,0.13339021427509,-0.735286599840701,-0.199980698896496,0.224335657189804,-0.782473487647493,-0.0248195539820164,-0.32315117897049,0.478835344967695,1.11167173966703,-0.994138092429198,-2.42590262165096,-0.470010485207587,0.829384878659815,0.564043483320877,0.018110123928551,1.78818450490931,1.50554641482486,1.11547927894992,0.934565063569863,-0.765620367388941,-0.390491599384214,-0.0940686151488363,0.486541235705189,1.2614722173537,1.13332671390772,-1.27827671608273
"8",1.93272472975347,-0.16192794811666,0.443783016642582,-1.12243794855984,-1.01426328416097,-1.7232333488588,1.89776774907338,-1.42987695619479,-1.58692929454974,-1.45031075826764,1.78362434289217,1.83731369779585,0.230584442636204,-2.44190932617525,1.21702273758804,0.750034328922362,1.11167173966703,1.58395059012246,-0.0332369472694812,0.1770458582805,-0.571418154447756,0.779546406904953,-0.0250927746863275,0.215107701047009,0.526694676907829,0.418008839351142,1.17453864403896,0.909273614386652,0.689376893191311,0.0729248954084958,2.14521690397637,0.558240215613251,-0.137771201591815,-1.27827671608273
"9",0.291420298465919,0.365061273680138,1.34539931394797,2.00974163487111,1.27327516974152,0.856820792339468,0.215370158327654,0.0885501852541924,1.37797890920702,0.906334307945378,0.357890738747517,1.40362166942683,-1.54949049607991,-0.302554923635083,-0.773220861244249,0.386728696901137,1.11167173966703,-0.69977859996308,-0.316273009404521,0.0451095460364062,-1.82677879477914,-1.16091537049419,-1.544278462962,-1.18729946614869,-0.665508378074914,-1.43769316962969,-1.35859853085138,-0.595835814750453,-0.438901275194083,-1.41874737307452,1.91367749323485,0.449115885229672,0.457143921394655,-1.27827671608273
"10",-1.10521763374771,1.04732151340512,-1.56869070437736,-0.121822038477569,0.164759747096968,-0.094556861041199,-0.765658515959433,-0.28958000235442,0.114168767249114,0.276971116356784,-0.163444209551909,-0.864027453721358,1.18323585342579,-0.77467730714865,-0.467274793933107,0.228873739423651,1.11167173966703,-1.15070840230345,-1.2458409206971,-1.30548543227132,-1.17989725252039,-0.764458819525114,-0.326423719406794,-0.958007649921259,-1.10043046459304,-1.32596007812747,-0.923149827544915,2.62978984085931,-1.53475836314528,2.6885232127353,0.743661746022949,0.178796792403213,0.389851727411889,-1.27827671608273
