"","mOM","mP","mKppm","mMgppm","mCappm","mpH","mCEC","mK","mMg","mCa","mC","mN","mC.N","mlight","ml","mo","mr","vOM","vP","vKppm","vMgppm","vCappm","vpH","vCEC","vK","vMg","vCa","vC","vN","vC.N","vlight","vl","vo","vr"
"1",-1.31414901906817,1.21266738905421,-0.465573907191743,1.31999721230883,1.1407493739603,1.8125075472579,-0.502640992225593,-0.238712021987622,2.03420533745952,1.23321054429644,-1.31135375598495,-0.995371886351589,-1.41634246854146,1.28405682796506,-0.580946594328324,-0.220524035283093,1.11167173966703,1.05188616262162,-0.551225881831413,1.32577770815974,0.0300197701153945,-0.226549156885117,-0.62945501566888,-0.114055651640787,-0.819166311367182,-1.26038263698266,-1.53367448873865,1.05585382439894,1.19449602210352,0.231532662943629,-0.529890347300333,0.642851871927688,-0.231006145543318,-1.27827671608273
"2",0.137680334397729,0.737438578027007,0.37635673235649,-0.201317116120832,-0.176498554395791,-0.53842775852201,0.195705085946391,-0.0423394372237021,-0.639864357974277,-0.207448428191983,0.143242717388702,0.0529359353743063,0.332308327271234,-0.933046593141788,0.841400581331491,-0.220524035283093,-1.85974468292188,-0.0972097049535579,-0.919182385148208,2.38089052916677,1.61894946398445,1.40281271114204,1.2058630275509,0.415868877039122,1.05777369618447,1.27187714592981,1.5143057085484,-0.113332304652418,0.182143770073468,-0.0553962187265428,-0.671330669177709,-0.548161626083963,-0.231006145543318,0.177360743092978
"3",0.823458351682462,0.181795196086254,-0.981257543845034,0.498957161173392,0.0935554070795577,0.0611989170078662,-0.934950469189203,0.308238517654511,1.03142920167184,0.391572346345008,0.823881978684543,0.257154065909244,1.51594782762036,0.597497635724139,-0.551347439233811,-0.220524035283093,0.0846464817914451,2.47036720409467,1.5163171440949,1.07509203564629,1.38257745722084,1.09212040683348,2.1350239164544,0.300489525657742,1.08557708134018,0.255426396004305,0.627364313326084,2.51014386624151,2.19821873779892,1.00453166135426,-0.403059338050604,1.35657678264937,-0.231006145543318,0.212772702549491
"4",-0.822158309942229,-1.14189277363253,-0.632533691702641,-0.694532108001433,-0.401210173532106,-0.508363711722676,-0.142383094755919,-0.307876759373842,-0.762268956708922,-0.256608571530227,-0.826789412646352,-1.02532542613157,0.191356666006036,0.0296218763463658,1.05377808841486,-0.220524035283093,0.302989762231173,0.0741392844551978,0.419131652467166,0.456719825586063,0.836414024344601,0.463828858197171,1.00344580680753,0.838005244317752,0.974369850479093,1.35679506577032,1.01811274225425,0.0240265821323697,0.476492090172501,-0.217076245689163,-0.339062767383983,0.315253688289488,-0.231006145543318,0.389060351366621
"5",-0.476137608315062,0.520248948898201,-0.804282446250365,-0.788043509344379,-0.360485581498428,-0.848333437368542,-0.0703315152619844,-0.813188895949641,-0.983538808267705,-0.355769685876459,-0.469573670847113,-0.318209480165042,-0.662263579527975,-1.64841273633052,-0.837412964366643,5.09379625434946,-0.200284486449643,-0.380305404201321,-0.440285021826653,0.972392509147916,0.255894441878408,-0.168358149547226,0.0840800701703003,0.469701626130441,0.34195801697353,0.889259993458392,0.749907885772282,-0.418862005782519,-0.500080970783098,-1.85598322331685,1.50540428892895,-0.242701298977926,1.23336985720515,0.0181258535054723
"6",-1.0054034625969,-0.955246950535402,-1.26492962403808,0.767757632337464,1.32378459236799,1.69257029729392,-0.352995404045882,-1.08751243871419,0.654799667103703,1.33332760585908,-1.03113290499715,-0.826300453298598,-0.96921299007014,-0.488719002840228,0.142737664300896,-0.220524035283093,1.11167173966703,-1.41101126480361,-0.298242193705039,-0.634450169298186,-0.70074186388092,-1.66001522646485,-2.48202978714568,-1.4247994894724,-0.635782616693811,-0.968417052995095,-1.62908711866323,-1.34722706003727,-2.77026357128801,-0.451747639609237,2.17797734957185,-0.898227707282535,-0.231006145543318,-1.27827671608273
"7",-0.179027389297103,-2.18315500731851,-0.764201204339576,-0.0929328474913031,-0.987144942555619,-0.848333437368542,0.622472133718159,-0.238712021987622,-0.644572227156379,-1.39121795597208,-0.180248514392323,-0.346750892997415,1.02370291316309,1.02324056419607,-0.872436216161218,0.860352698294048,1.11167173966703,-1.17408058618895,0.310488293261043,-0.513507833627595,0.638536487491507,0.959411316462172,-0.477488266617949,1.01457275540906,1.93459783424245,0.981131091401635,-0.226965393828864,-1.09663025973558,0.4460012889636,2.59395875496707,-0.833104107099182,0.290474761864813,5.00379607246445,-1.27827671608273
"8",1.31281731971696,0.441502790896313,0.840218473249876,-0.820440689467729,-0.533103953977634,-1.59757468160659,2.09121586955606,-1.34254822108877,-1.57673032521252,-1.3610136706271,1.30590553289199,1.63011671639944,-0.215660945693742,-0.190170942106569,0.388367002834976,-0.220524035283093,1.11167173966703,0.401235276017303,1.03148363922412,-0.388697920872284,1.71810919224783,1.36228093434848,0.0158271117808594,-0.650920648633569,-0.78637346685304,1.18438416039694,1.40101006270655,0.396068564407949,0.355266944660848,0.147267398832084,-0.00485459870585734,-0.243618017240956,-0.231006145543318,-1.27827671608273
"9",0.153514925702467,0.441502790896313,1.01583996987877,1.65471415690096,1.38432922149714,0.889851016729082,0.683438854828411,-0.343214629626821,1.07380002431076,0.942967209937812,0.156825542274645,0.857325464249154,-1.77673642894162,1.00154192727696,-0.944957329825526,-0.220524035283093,1.11167173966703,-0.173626467428182,-0.109562859727852,0.764699977860323,-1.56774563798206,-0.858853774475541,0.417373975662256,-1.29246789202097,-0.140207368013572,-1.10283138192096,-0.777971708658923,-0.19889532667261,-0.443918567676745,-0.139417151109951,-0.107695543999496,0.0582559931125243,-0.231006145543318,-1.27827671608273
"10",-1.04683412442522,1.10527106161378,-1.50317198028174,-0.293510753289318,0.0105690877506713,-0.331305438230756,-0.879526177270791,-0.646184673845334,-0.159661701399899,0.333617453700061,-1.05511647025795,-0.778074333761108,-1.22289482112894,-0.54607517352712,-1.4910618813026,-0.220524035283093,1.11167173966703,-1.88049129635293,-2.08858327058648,-0.605662093703659,-1.23609723900225,-0.7224104819324,-0.648866623373621,-0.850529331226056,-0.857550071915012,-0.757879222866277,-0.812373337091857,-1.62662891955949,-1.58192338715496,-0.582716218419025,0.0634896205523308,-1.88601944028291,-0.231006145543318,-1.27827671608273
